ID,Movie Name,Rating,runtime_minutes,Runtime,Genre,Metascore,Plot,Directors,Stars,Votes,Gross,Link,Votes Percent Rank,Rating Percent Rank,Significance Score
7189,Rising Sun,6.2,129,129 min,"Action, Crime, Drama",56,"When an escort girl is found dead in the offices of a Japanese company in Los Angeles, detectives Web Smith and John Connor act as liaison between the company's executives and the investigating cop Tom Graham.","['Philip Kaufman', 'Sean Connery', 'Wesley Snipes', 'Harvey Keitel', 'Cary-Hiroyuki Tagawa']","['Sean Connery', 'Wesley Snipes', 'Harvey Keitel', 'Cary-Hiroyuki Tagawa']",47251,63095271,https://www.imdb.com/title/tt0107969/,0.596,0.265,0.861
7643,Seeking Justice,6.1,105,105 min,"Action, Crime, Drama",38,"After his wife is assaulted, a husband enlists the services of a vigilante group to help him settle the score. Then he discovers they want a 'favor' from him in return.","['Roger Donaldson', 'Nicolas Cage', 'January Jones', 'Guy Pearce', 'Harold Perrineau']","['Nicolas Cage', 'January Jones', 'Guy Pearce', 'Harold Perrineau']",47148,41081,https://www.imdb.com/title/tt1214962/,0.596,0.229,0.825
9238,Police Academy 3: Back in Training,5.4,83,83 min,Comedy,33,The alumni of Commandant Lassard's Police Academy (1984) return to the school to train new recruits and prevent its closure.,"['Jerry Paris', 'Steve Guttenberg', 'Bubba Smith', 'David Graf', 'Michael Winslow']","['Steve Guttenberg', 'Bubba Smith', 'David Graf', 'Michael Winslow']",47111,43579163,https://www.imdb.com/title/tt0091777/,0.596,0.068,0.664
9369,Congo,5.3,109,109 min,"Action, Adventure, Mystery",22,"When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.","['Frank Marshall', 'Laura Linney', 'Tim Curry', 'Dylan Walsh', 'Ernie Hudson']","['Laura Linney', 'Tim Curry', 'Dylan Walsh', 'Ernie Hudson']",47230,81022101,https://www.imdb.com/title/tt0112715/,0.596,0.052,0.648
9640,When a Stranger Calls,5.1,87,87 min,"Horror, Thriller",27,"During a babysitting gig, a high-school student is harassed by an increasingly threatening prank caller.","['Simon West', 'Camilla Belle', 'Tommy Flanagan', 'Katie Cassidy', 'Tessa Thompson']","['Camilla Belle', 'Tommy Flanagan', 'Katie Cassidy', 'Tessa Thompson']",47246,47860214,https://www.imdb.com/title/tt0455857/,0.596,0.03,0.626
5454,Prince of Darkness,6.6,102,102 min,Horror,50,"A group of graduate students and scientists uncover an ancient canister in an abandoned church, but when they open the container, they inadvertently unleash a strange liquid and an evil force on all humanity.","['John Carpenter', 'Donald Pleasence', 'Lisa Blount', 'Jameson Parker', 'Victor Wong']","['Donald Pleasence', 'Lisa Blount', 'Jameson Parker', 'Victor Wong']",47009,14182492,https://www.imdb.com/title/tt0093777/,0.595,0.426,1.021
6712,The Take,6.3,92,92 min,"Action, Crime, Drama",48,A young pickpocket and an unruly CIA agent team up on an anti-terrorist mission in France.,"['James Watkins', 'Idris Elba', 'Richard Madden', 'Charlotte Le Bon', 'Kelly Reilly']","['Idris Elba', 'Richard Madden', 'Charlotte Le Bon', 'Kelly Reilly']",47107,39000,https://www.imdb.com/title/tt2368619/,0.595,0.305,0.9
7268,"New York, I Love You",6.2,103,103 min,"Comedy, Drama, Romance",49,"Eleven love stories set in one of the most loved and hated cities of the world, New York City.","['Fatih Akin', 'Yvan Attal', 'Randall Balsmeyer', 'Allen Hughes', 'Shunji Iwai', 'Wen Jiang', 'Shekhar Kapur', 'Joshua Marston', 'Mira Nair', 'Natalie Portman', 'Brett Ratner', 'Shia LaBeouf', 'Natalie Portman', 'Bradley Cooper', 'Hayden Christensen']","['Yvan Attal', 'Randall Balsmeyer', 'Allen Hughes', 'Shunji Iwai', 'Wen Jiang', 'Shekhar Kapur', 'Joshua Marston', 'Mira Nair', 'Natalie Portman', 'Brett Ratner', 'Shia LaBeouf', 'Natalie Portman', 'Bradley Cooper', 'Hayden Christensen']",46981,1585859,https://www.imdb.com/title/tt0808399/,0.595,0.265,0.86
8524,Buffy the Vampire Slayer,5.7,86,86 min,"Action, Comedy, Fantasy",48,Flighty teenage girl Buffy Summers learns that she is her generation's destined battler of vampires.,"['Fran Rubel Kuzui', 'Kristy Swanson', 'Donald Sutherland', 'Paul Reubens', 'Rutger Hauer']","['Kristy Swanson', 'Donald Sutherland', 'Paul Reubens', 'Rutger Hauer']",47047,16624456,https://www.imdb.com/title/tt0103893/,0.595,0.125,0.72
4922,The Company Men,6.7,104,104 min,Drama,69,"The story centers on a year in the life of three men trying to survive a round of corporate downsizing at a major company - and how that affects them, their families, and their communities.","['John Wells', 'Ben Affleck', 'Chris Cooper', 'Tommy Lee Jones', 'Suzanne Rico']","['Ben Affleck', 'Chris Cooper', 'Tommy Lee Jones', 'Suzanne Rico']",46935,4439063,https://www.imdb.com/title/tt1172991/,0.594,0.469,1.063
4936,The Hand That Rocks the Cradle,6.7,110,110 min,"Drama, Thriller",64,"After her humiliated husband kills himself, an embittered pregnant widow loses her child, and embarks on a mission of vengeance against a woman and her family.","['Curtis Hanson', 'Annabella Sciorra', 'Rebecca De Mornay', 'Matt McCoy', 'Ernie Hudson']","['Annabella Sciorra', 'Rebecca De Mornay', 'Matt McCoy', 'Ernie Hudson']",46758,88036683,https://www.imdb.com/title/tt0104389/,0.594,0.469,1.063
5516,Sudden Impact,6.6,117,117 min,"Action, Crime, Thriller",52,"When a woman exacts deadly revenge on the aggressors who raped her and her sister ten years earlier, Inspector ""Dirty"" Harry Callahan is assigned to the case.","['Clint Eastwood', 'Clint Eastwood', 'Sondra Locke', 'Pat Hingle', 'Bradford Dillman']","['Clint Eastwood', 'Sondra Locke', 'Pat Hingle', 'Bradford Dillman']",46917,67642693,https://www.imdb.com/title/tt0086383/,0.594,0.426,1.02
6802,You Will Meet a Tall Dark Stranger,6.3,98,98 min,"Comedy, Drama, Romance",51,"Sally's parents' marriage breaks up when her father undergoes a mid-life crisis and impulsively weds a prostitute. Meanwhile, Sally's own marriage also begins to disintegrate.","['Woody Allen', 'Anthony Hopkins', 'Naomi Watts', 'Josh Brolin', 'Gemma Jones']","['Anthony Hopkins', 'Naomi Watts', 'Josh Brolin', 'Gemma Jones']",46885,3247816,https://www.imdb.com/title/tt1182350/,0.594,0.305,0.899
7104,The Perfection,6.2,90,90 min,"Drama, Horror, Music",60,"When troubled musical prodigy Charlotte seeks out Elizabeth, the new star pupil of her former school, the encounter sends both musicians down a sinister path with shocking consequences.","['Richard Shepard', 'Marie Maskell', 'Allison Williams', 'Christina Jastrzembska', 'Glynis Davies']","['Marie Maskell', 'Allison Williams', 'Christina Jastrzembska', 'Glynis Davies']",46774,46774,https://www.imdb.com/title/tt7772580/,0.594,0.265,0.859
7225,Mr. Magorium's Wonder Emporium,6.2,93,93 min,"Comedy, Family, Fantasy",48,"The young apprentice of a magical, eccentric toy store owner learns to believe in herself, and in her friends, upon learning some grave news about the future.","['Zach Helm', 'Natalie Portman', 'Dustin Hoffman', 'Jason Bateman', 'Ted Ludzik']","['Natalie Portman', 'Dustin Hoffman', 'Jason Bateman', 'Ted Ludzik']",46859,32061555,https://www.imdb.com/title/tt0457419/,0.594,0.265,0.859
8569,Planes,5.7,91,91 min,"Animation, Adventure, Comedy",39,A cropdusting plane with a fear of heights lives his dream of competing in a famous around-the-world aerial race.,"['Klay Hall', 'Carlos Alazraqui', 'Dane Cook', 'Stacy Keach', 'Brad Garrett']","['Carlos Alazraqui', 'Dane Cook', 'Stacy Keach', 'Brad Garrett']",46929,90288712,https://www.imdb.com/title/tt1691917/,0.594,0.125,0.719
7196,The Big Year,6.2,100,100 min,Comedy,53,"Two bird enthusiasts try to defeat the cocky, cutthroat world record holder in a year-long bird-spotting competition.","['David Frankel', 'Owen Wilson', 'Jack Black', 'Steve Martin', 'John Cleese']","['Owen Wilson', 'Jack Black', 'Steve Martin', 'John Cleese']",46608,7204138,https://www.imdb.com/title/tt1053810/,0.593,0.265,0.858
7142,Dark Places,6.2,113,113 min,"Crime, Drama, Mystery",39,"Libby Day was only eight years old when her family was brutally murdered in their rural Kansas farmhouse. Almost thirty years later, she reluctantly agrees to revisit the crime and uncovers the wrenching truths that led up to that tragic night.","['Gilles Paquet-Brenner', 'Charlize Theron', 'Nicholas Hoult', 'Christina Hendricks', 'Chloë Grace Moretz']","['Charlize Theron', 'Nicholas Hoult', 'Christina Hendricks', 'Chloë Grace Moretz']",46657,46657,https://www.imdb.com/title/tt2402101/,0.593,0.265,0.858
7475,Anon,6.1,100,100 min,"Crime, Mystery, Sci-Fi",54,"In a world without anonymity or crime, a detective meets a woman who threatens their security.","['Andrew Niccol', 'Clive Owen', 'Afiya Bennett', 'Morgan Allen', 'Jeffrey Men']","['Clive Owen', 'Afiya Bennett', 'Morgan Allen', 'Jeffrey Men']",46611,46611,https://www.imdb.com/title/tt5397194/,0.593,0.229,0.822
8900,The Pink Panther 2,5.6,92,92 min,"Action, Adventure, Comedy",36,Insp. Jacques Clouseau teams up with a squad of International detectives who are just as bumbling as he is. Their mission: Stop a globe-trotting thief who specializes in stealing historical artifacts.,"['Harald Zwart', 'Steve Martin', 'Jean Reno', 'Emily Mortimer', 'Andy Garcia']","['Steve Martin', 'Jean Reno', 'Emily Mortimer', 'Andy Garcia']",46739,35922978,https://www.imdb.com/title/tt0838232/,0.593,0.103,0.696
9329,The Green Inferno,5.3,100,100 min,"Adventure, Horror",38,"A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished.","['Eli Roth', 'Lorenza Izzo', 'Ariel Levy', 'Aaron Burns', 'Kirby Bliss Blanton']","['Lorenza Izzo', 'Ariel Levy', 'Aaron Burns', 'Kirby Bliss Blanton']",46715,7192291,https://www.imdb.com/title/tt2403021/,0.593,0.052,0.645
5601,Roxanne,6.6,107,107 min,"Comedy, Romance",73,The large-nosed C.D. Bales is in love with the beautiful Roxanne; she falls for his personality but another man's looks.,"['Fred Schepisi', 'Steve Martin', 'Daryl Hannah', 'Rick Rossovich', 'Shelley Duvall']","['Steve Martin', 'Daryl Hannah', 'Rick Rossovich', 'Shelley Duvall']",46507,40050884,https://www.imdb.com/title/tt0093886/,0.592,0.426,1.018
5797,Under the Silver Lake,6.5,139,139 min,"Crime, Drama, Mystery",60,"Sam, a disenchanted young man, finds a mysterious woman swimming in his apartment's pool one night. The next morning, she disappears. Sam sets off across LA to find her, and along the way he uncovers a conspiracy far more bizarre.","['David Robert Mitchell', 'Andrew Garfield', 'Riley Keough', 'Topher Grace', 'Callie Hernandez']","['Andrew Garfield', 'Riley Keough', 'Topher Grace', 'Callie Hernandez']",46516,46083,https://www.imdb.com/title/tt5691670/,0.592,0.385,0.977
7181,Fever Pitch,6.2,104,104 min,"Comedy, Drama, Romance",56,Lindsay is stuck in the middle of her relationship with Ben and his passion for the Boston Red Sox.,"['Bobby Farrelly', 'Peter Farrelly', 'Drew Barrymore', 'Jimmy Fallon', 'Jason Spevack', 'Jack Kehler']","['Peter Farrelly', 'Drew Barrymore', 'Jimmy Fallon', 'Jason Spevack', 'Jack Kehler']",46444,42071069,https://www.imdb.com/title/tt0332047/,0.592,0.265,0.857
7014,Endless Love,6.2,104,104 min,"Drama, Romance",30,The story of a privileged girl and a charismatic boy whose instant desire sparks a love affair made only more reckless by parents trying to keep them apart.,"['Shana Feste', 'Gabriella Wilde', 'Alex Pettyfer', 'Bruce Greenwood', 'Robert Patrick']","['Gabriella Wilde', 'Alex Pettyfer', 'Bruce Greenwood', 'Robert Patrick']",46512,23393765,https://www.imdb.com/title/tt2318092/,0.592,0.265,0.857
8334,Monte Carlo,5.8,109,109 min,"Adventure, Comedy, Family",43,Three young women vacationing in Paris find themselves whisked away to Monte Carlo after one of the girls is mistaken for a British heiress.,"['Thomas Bezucha', 'Selena Gomez', 'Leighton Meester', 'Katie Cassidy', 'Cory Monteith']","['Selena Gomez', 'Leighton Meester', 'Katie Cassidy', 'Cory Monteith']",46584,23186769,https://www.imdb.com/title/tt1067774/,0.592,0.15,0.742
9381,Honey,5.3,94,94 min,"Drama, Music, Romance",37,"Honey is a sexy, tough music video choreographer who shakes up her life after her mentor gives her an ultimatum: sleep with him or be blacklisted within their industry.","['Bille Woodruff', 'Jessica Alba', 'Mekhi Phifer', 'Romeo Miller', 'Missy Elliott']","['Jessica Alba', 'Mekhi Phifer', 'Romeo Miller', 'Missy Elliott']",46575,30308417,https://www.imdb.com/title/tt0322589/,0.592,0.052,0.644
5123,Ju-on: The Grudge,6.7,92,92 min,Horror,48,A mysterious and vengeful spirit marks and pursues anybody who dares enter the house in which it resides.,"['Takashi Shimizu', 'Megumi Okina', 'Misaki Itô', 'Misa Uehara', 'Yui Ichikawa']","['Megumi Okina', 'Misaki Itô', 'Misa Uehara', 'Yui Ichikawa']",46325,325661,https://www.imdb.com/title/tt0364385/,0.591,0.469,1.06
5180,Om Shanti Om,6.7,162,162 min,"Action, Comedy, Drama",,"In the 1970s, Om, an aspiring actor, is murdered, but is immediately reincarnated into the present day. He attempts to discover the mystery of his demise and find Shanti, the love of his previous life.","['Farah Khan', 'Shah Rukh Khan', 'Deepika Padukone', 'Arjun Rampal', 'Kirron Kher']","['Shah Rukh Khan', 'Deepika Padukone', 'Arjun Rampal', 'Kirron Kher']",46333,3597372,https://www.imdb.com/title/tt1024943/,0.591,0.469,1.06
6439,Blood Work,6.4,110,110 min,"Action, Crime, Drama",64,"Still recovering from a heart transplant, retired F.B.I. profiler Terry McCaleb (Clint Eastwood) returns to service when his own blood analysis offers clues to the identity of a serial killer.","['Clint Eastwood', 'Clint Eastwood', 'Jeff Daniels', 'Anjelica Huston', 'Wanda De Jesus']","['Clint Eastwood', 'Jeff Daniels', 'Anjelica Huston', 'Wanda De Jesus']",46413,26199517,https://www.imdb.com/title/tt0309377/,0.591,0.344,0.935
7877,Baby Mama,6,99,99 min,"Comedy, Romance",55,"A successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate.","['Michael McCullers', 'Tina Fey', 'Amy Poehler', 'Sigourney Weaver', 'Greg Kinnear']","['Tina Fey', 'Amy Poehler', 'Sigourney Weaver', 'Greg Kinnear']",46365,60494212,https://www.imdb.com/title/tt0871426/,0.591,0.202,0.793
8386,Happy Feet Two,5.8,100,100 min,"Animation, Adventure, Comedy",50,"Mumble's son, Erik, is struggling to realize his talents in the Emperor Penguin world. Meanwhile, Mumble and his family and friends discover a new threat their home -- one that will take everyone working together to save them.","['George Miller', 'Gary Eck', 'David Peers', 'Elijah Wood', 'Robin Williams', 'Pink', 'Carlos Alazraqui']","['Gary Eck', 'David Peers', 'Elijah Wood', 'Robin Williams', 'Pink', 'Carlos Alazraqui']",46338,64006466,https://www.imdb.com/title/tt1402488/,0.591,0.15,0.741
8840,MacGruber,5.6,90,90 min,"Action, Comedy",43,"Former special operative MacGruber is called back into action to take down his arch-enemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, D.C.","['Jorma Taccone', 'Will Forte', 'Kristen Wiig', 'Val Kilmer', 'Ryan Phillippe']","['Will Forte', 'Kristen Wiig', 'Val Kilmer', 'Ryan Phillippe']",46432,8460995,https://www.imdb.com/title/tt1470023/,0.591,0.103,0.694
9963,Dr. Dolittle 2,4.7,87,87 min,"Comedy, Family, Fantasy",49,Dolittle must save a forest and a bear's life.,"['Steve Carr', 'Eddie Murphy', 'Cedric the Entertainer', 'Kristen Wilson', 'Raven-Symoné']","['Eddie Murphy', 'Cedric the Entertainer', 'Kristen Wilson', 'Raven-Symoné']",46319,112952899,https://www.imdb.com/title/tt0240462/,0.591,0.002,0.593
6360,The Good Girl,6.4,93,93 min,"Drama, Romance",71,A discount store clerk strikes up an affair with a stock boy who considers himself the incarnation of Holden Caulfield.,"['Miguel Arteta', 'Jennifer Aniston', 'Jake Gyllenhaal', 'Deborah Rush', 'Mike White']","['Jennifer Aniston', 'Jake Gyllenhaal', 'Deborah Rush', 'Mike White']",46260,14015786,https://www.imdb.com/title/tt0279113/,0.59,0.344,0.934
7582,A Hologram for the King,6.1,98,98 min,"Comedy, Drama, Romance",58,A failed American sales rep looks to recoup his losses by traveling to Saudi Arabia and selling his company's product to a wealthy monarch.,"['Tom Tykwer', 'Tom Hanks', 'Omar Elba', 'Sarita Choudhury', 'Ben Whishaw']","['Tom Hanks', 'Omar Elba', 'Sarita Choudhury', 'Ben Whishaw']",46048,4198126,https://www.imdb.com/title/tt2980210/,0.59,0.229,0.819
7917,Bird on a Wire,6,110,110 min,"Action, Comedy",36,An old flame discovers her ex-boyfriend from the past is a relocated FBI informant out to stop the bad guys.,"['John Badham', 'Mel Gibson', 'Goldie Hawn', 'David Carradine', 'Bill Duke']","['Mel Gibson', 'Goldie Hawn', 'David Carradine', 'Bill Duke']",46140,70980000,https://www.imdb.com/title/tt0099141/,0.59,0.202,0.792
9426,The Colony,5.3,95,95 min,"Action, Horror, Sci-Fi",28,"Forced underground by the next ice age, a struggling outpost of survivors must fight to preserve humanity against a threat even more savage than nature.","['Jeff Renfroe', 'Kevin Zegers', 'Laurence Fishburne', 'Bill Paxton', 'Charlotte Sullivan']","['Kevin Zegers', 'Laurence Fishburne', 'Bill Paxton', 'Charlotte Sullivan']",46274,46274,https://www.imdb.com/title/tt1160996/,0.59,0.052,0.642
6278,High Crimes,6.4,115,115 min,"Crime, Drama, Mystery",48,A successful criminal defense lawyer's husband is arrested for murdering 9 villagers in El Salvador in 1988 as US Marine under a different name. She defends him in military court and investigates. Framed?,"['Carl Franklin', 'Jim Caviezel', 'Morgan Freeman', 'Ashley Judd', 'Adam Scott']","['Jim Caviezel', 'Morgan Freeman', 'Ashley Judd', 'Adam Scott']",45831,41543207,https://www.imdb.com/title/tt0257756/,0.589,0.344,0.933
6664,Cargo,6.3,105,105 min,"Drama, Horror, Sci-Fi",65,"After an epidemic spreads all over Australia, a father searches for someone willing to protect his daughter.","['Ben Howling', 'Yolanda Ramke', 'Simone Landers', 'Martin Freeman', 'Marlee Jane McPherson-Dobbins', 'Lily Anne McPherson-Dobbins']","['Yolanda Ramke', 'Simone Landers', 'Martin Freeman', 'Marlee Jane McPherson-Dobbins', 'Lily Anne McPherson-Dobbins']",45890,45890,https://www.imdb.com/title/tt3860916/,0.589,0.305,0.894
7506,Big Stan,6.1,105,105 min,"Action, Comedy",,A weak con man panics when he learns he's going to prison for fraud. He hires a mysterious martial arts guru who helps transform him into a martial arts expert who can fight off inmates who want to hurt or love him.,"['Rob Schneider', 'Rob Schneider', 'David Carradine', 'Sally Kirkland', 'Jennifer Morrison']","['Rob Schneider', 'David Carradine', 'Sally Kirkland', 'Jennifer Morrison']",45939,45939,https://www.imdb.com/title/tt0490086/,0.589,0.229,0.818
8375,Suburbicon,5.8,105,105 min,"Comedy, Crime, Drama",42,"As a 1950s suburban community self-destructs, a home invasion has sinister consequences for one seemingly normal family.","['George Clooney', 'Matt Damon', 'Julianne Moore', 'Oscar Isaac', 'Noah Jupe']","['Matt Damon', 'Julianne Moore', 'Oscar Isaac', 'Noah Jupe']",45888,5775178,https://www.imdb.com/title/tt0491175/,0.589,0.15,0.739
8364,Cradle 2 the Grave,5.8,101,101 min,"Action, Crime, Drama",36,"A jewel thief's daughter is kidnapped after he steals a collection of prized black diamonds, which aren't at all what they seem.","['Andrzej Bartkowiak', 'Jet Li', 'DMX', 'Mark Dacascos', 'Anthony Anderson']","['Jet Li', 'DMX', 'Mark Dacascos', 'Anthony Anderson']",45842,34712347,https://www.imdb.com/title/tt0306685/,0.589,0.15,0.739
8279,The Babysitter: Killer Queen,5.8,101,101 min,"Comedy, Horror",22,"Two years after Cole survived a satanic blood cult, he's living another nightmare: high school. And the demons from his past? Still making his life hell.","['McG', 'Judah Lewis', 'Samara Weaving', 'Jenna Ortega', 'Emily Alyn Lind']","['Judah Lewis', 'Samara Weaving', 'Jenna Ortega', 'Emily Alyn Lind']",46005,46005,https://www.imdb.com/title/tt11024272/,0.589,0.15,0.739
5100,The Matador,6.7,96,96 min,"Comedy, Crime, Thriller",65,A globetrotting hitman and a crestfallen businessman meet in a hotel bar in Mexico City in an encounter that draws them together in a way neither expected.,"['Richard Shepard', 'Pierce Brosnan', 'Greg Kinnear', 'Hope Davis', 'Arlin Miller']","['Pierce Brosnan', 'Greg Kinnear', 'Hope Davis', 'Arlin Miller']",45760,12594698,https://www.imdb.com/title/tt0365485/,0.588,0.469,1.057
5435,Ingrid Goes West,6.6,98,98 min,"Comedy, Drama",71,An unhinged social media stalker moves to LA and ingratiates herself into the life of an Instagram star.,"['Matt Spicer', 'Aubrey Plaza', 'Elizabeth Olsen', ""O'Shea Jackson Jr."", 'Wyatt Russell']","['Aubrey Plaza', 'Elizabeth Olsen', ""O'Shea Jackson Jr."", 'Wyatt Russell']",45798,3024308,https://www.imdb.com/title/tt5962210/,0.588,0.426,1.014
6780,Somewhere,6.3,97,97 min,"Comedy, Drama, Romance",67,"After withdrawing to the Chateau Marmont, a passionless Hollywood actor reexamines his life when his eleven-year-old daughter surprises him with a visit.","['Sofia Coppola', 'Stephen Dorff', 'Elle Fanning', 'Chris Pontius', 'Erin Wasson']","['Stephen Dorff', 'Elle Fanning', 'Chris Pontius', 'Erin Wasson']",45744,1768416,https://www.imdb.com/title/tt1421051/,0.588,0.305,0.893
8519,Enough,5.7,115,115 min,"Crime, Drama, Thriller",25,"After running away fails, a terrified woman empowers herself in order to battle her abusive husband.","['Michael Apted', 'Jennifer Lopez', 'Billy Campbell', 'Tessa Allen', 'Juliette Lewis']","['Jennifer Lopez', 'Billy Campbell', 'Tessa Allen', 'Juliette Lewis']",45829,40007742,https://www.imdb.com/title/tt0278435/,0.588,0.125,0.713
8937,Fred Claus,5.6,116,116 min,"Comedy, Family, Fantasy",42,"Fred Claus, Santa's bitter older brother, is forced to move to the North Pole to help Santa and the elves prepare for Christmas in exchange for cash.","['David Dobkin', 'Vince Vaughn', 'Paul Giamatti', 'Elizabeth Banks', 'John Michael Higgins']","['Vince Vaughn', 'Paul Giamatti', 'Elizabeth Banks', 'John Michael Higgins']",45662,72006777,https://www.imdb.com/title/tt0486583/,0.588,0.103,0.691
8875,The House,5.6,88,88 min,"Comedy, Crime",30,"After the town takes away their daughter's college scholarship, a couple start an illegal casino in their friend's house to make back the money.","['Andrew Jay Cohen', 'Will Ferrell', 'Amy Poehler', 'Ryan Simpkins', 'Jason Mantzoukas']","['Will Ferrell', 'Amy Poehler', 'Ryan Simpkins', 'Jason Mantzoukas']",45696,25584504,https://www.imdb.com/title/tt4481514/,0.588,0.103,0.691
9082,Stolen,5.5,96,96 min,"Action, Crime, Thriller",43,"A former thief frantically searches for his missing daughter, who has been kidnapped and locked in the trunk of a taxi.","['Simon West', 'Nicolas Cage', 'Malin Akerman', 'Josh Lucas', 'Danny Huston']","['Nicolas Cage', 'Malin Akerman', 'Josh Lucas', 'Danny Huston']",45779,304318,https://www.imdb.com/title/tt1656186/,0.588,0.085,0.673
5200,Proof,6.7,100,100 min,"Drama, Mystery",64,"The daughter of a brilliant but mentally disturbed mathematician, recently deceased, tries to come to grips with her possible inheritance: his insanity. Complicating matters are one of her father's ex-students, who wants to search through his papers, and her estranged sister, who shows up to help settle his affairs.","['John Madden', 'Gwyneth Paltrow', 'Anthony Hopkins', 'Hope Davis', 'Jake Gyllenhaal']","['Gwyneth Paltrow', 'Anthony Hopkins', 'Hope Davis', 'Jake Gyllenhaal']",45579,7524766,https://www.imdb.com/title/tt0377107/,0.587,0.469,1.056
5432,Operation Finale,6.6,122,122 min,"Biography, Drama, History",58,A team of secret agents set out to track down the Nazi officer who masterminded the Holocaust.,"['Chris Weitz', 'Oscar Isaac', 'Ben Kingsley', 'Mélanie Laurent', 'Lior Raz']","['Oscar Isaac', 'Ben Kingsley', 'Mélanie Laurent', 'Lior Raz']",45504,17612099,https://www.imdb.com/title/tt5208252/,0.587,0.426,1.013
6113,District 13: Ultimatum,6.5,101,101 min,"Action, Crime, Thriller",64,"Damien and Leito return to District 13 on a mission to bring peace to the troubled sector that is controlled by five different gang bosses, before the city's secret services take drastic measures to solve the problem.","['Patrick Alessandrin', 'Cyril Raffaelli', 'David Belle', 'Philippe Torreton', 'Daniel Duval']","['Cyril Raffaelli', 'David Belle', 'Philippe Torreton', 'Daniel Duval']",45507,36136,https://www.imdb.com/title/tt1247640/,0.587,0.385,0.972
8814,Maggie,5.6,95,95 min,"Drama, Horror, Sci-Fi",52,"A teenage girl in the Midwest becomes infected by an outbreak of a disease that slowly turns the infected into cannibalistic zombies. During her transformation, her loving father stays by her side.","['Henry Hobson', 'Arnold Schwarzenegger', 'Abigail Breslin', 'Joely Richardson', 'Laura Cayouette']","['Arnold Schwarzenegger', 'Abigail Breslin', 'Joely Richardson', 'Laura Cayouette']",45541,187112,https://www.imdb.com/title/tt1881002/,0.587,0.103,0.69
9226,The Spy Next Door,5.4,94,94 min,"Action, Comedy, Family",27,"Former C.I.A. spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau.","['Brian Levant', 'Jackie Chan', 'Amber Valletta', 'Billy Ray Cyrus', 'Madeline Carroll']","['Jackie Chan', 'Amber Valletta', 'Billy Ray Cyrus', 'Madeline Carroll']",45560,24268828,https://www.imdb.com/title/tt1273678/,0.587,0.068,0.655
9800,"Honey, I Blew Up the Kid",4.9,89,89 min,"Adventure, Comedy, Family",50,"The Szalinski family is back, this time hilarious disaster strikes when an experiment causes their new toddler son to grow many stories tall.","['Randal Kleiser', 'Rick Moranis', 'Marcia Strassman', 'Robert Oliveri', 'Daniel Shalikar']","['Rick Moranis', 'Marcia Strassman', 'Robert Oliveri', 'Daniel Shalikar']",45600,58662452,https://www.imdb.com/title/tt0104437/,0.587,0.016,0.603
9855,DOA: Dead or Alive,4.8,87,87 min,"Action, Adventure, Mystery",38,"The world's best fighters are invited to DOA, an invitational martial arts contest. There, four female rival fighters will have to work together to uncover the secret that the organizer of the tournament is trying to hide.","['Corey Yuen', 'Jaime Pressly', 'Devon Aoki', 'Sarah Carter', 'Holly Valance']","['Jaime Pressly', 'Devon Aoki', 'Sarah Carter', 'Holly Valance']",45608,480314,https://www.imdb.com/title/tt0398913/,0.587,0.008,0.595
5515,Peter Rabbit,6.6,95,95 min,"Adventure, Comedy, Crime",51,A rebellious rabbit tries to sneak into a farmer's vegetable garden.,"['Will Gluck', 'James Corden', 'Fayssal Bazzi', 'Domhnall Gleeson', 'Sia']","['James Corden', 'Fayssal Bazzi', 'Domhnall Gleeson', 'Sia']",45488,115253424,https://www.imdb.com/title/tt5117670/,0.586,0.426,1.012
5922,Sleeping with Other People,6.5,101,101 min,"Comedy, Drama, Romance",64,"A good-natured womanizer and a serial cheater form a platonic relationship that helps reform them in ways, while a mutual attraction sets in.","['Leslye Headland', 'Jason Sudeikis', 'Alison Brie', 'Jordan Carlos', 'Margarita Levieva']","['Jason Sudeikis', 'Alison Brie', 'Jordan Carlos', 'Margarita Levieva']",45484,814775,https://www.imdb.com/title/tt3165612/,0.586,0.385,0.971
6406,The Inbetweeners 2,6.4,96,96 min,Comedy,55,"Jay, Neil, Simon, and Will reunite in Australia for a holiday.","['Damon Beesley', 'Iain Morris', 'Simon Bird', 'James Buckley', 'Blake Harrison', 'Joe Thomas']","['Iain Morris', 'Simon Bird', 'James Buckley', 'Blake Harrison', 'Joe Thomas']",45322,45322,https://www.imdb.com/title/tt3097204/,0.586,0.344,0.93
